Date,Open,High,Low,Close,Adj Close,Volume
2018-08-14,78.989998,79.070000,78.080002,78.309998,76.672890,8005900
2018-08-15,77.779999,77.900002,76.510002,76.940002,75.331528,16307800
2018-08-16,77.279999,78.099998,77.199997,78.000000,76.369370,11519900
2018-08-17,78.339996,78.489998,77.800003,78.260002,76.623940,10178400
2018-08-20,78.260002,79.000000,78.169998,78.809998,77.162437,8152100
2018-08-21,79.050003,79.580002,78.669998,78.830002,77.182022,9192200
2018-08-22,79.110001,80.050003,79.019997,79.959999,78.288391,10098200
2018-08-23,79.559998,79.629997,78.900002,79.080002,77.426788,7203900
2018-08-24,79.519997,80.050003,79.419998,79.620003,77.955505,6545200
2018-08-27,79.910004,80.470001,79.860001,80.400002,78.719200,6671900
2018-08-28,80.580002,80.820000,80.199997,80.279999,78.601700,8823400
2018-08-29,80.440002,81.040001,80.099998,80.860001,79.169586,8004800
2018-08-30,80.449997,80.779999,80.120003,80.510002,78.826897,7450900
2018-08-31,80.239998,80.459999,79.769997,80.169998,78.494003,10700000
2018-09-04,80.410004,80.690002,79.809998,80.290001,78.611496,8855000
2018-09-05,79.900002,81.430000,79.599998,81.360001,79.659126,13878400
2018-09-06,81.110001,81.639999,80.339996,80.459999,78.777939,13320600
2018-09-07,80.150002,81.930000,79.820000,81.830002,80.119308,16417800
2018-09-10,82.239998,82.739998,81.660004,81.709999,80.001808,10817900
2018-09-11,81.959999,83.190002,81.629997,82.860001,81.127769,11891900
2018-09-12,83.250000,83.779999,82.870003,83.129997,81.392128,11556300
2018-09-13,83.150002,83.250000,82.010002,82.320000,80.599052,11162700
2018-09-14,82.419998,83.150002,82.269997,82.919998,81.186516,9442600
2018-09-17,83.000000,83.610001,82.989998,83.410004,81.666275,8403300
2018-09-18,83.900002,84.129997,83.449997,83.629997,81.881668,9219900
2018-09-19,83.639999,84.769997,83.639999,84.629997,82.860764,10413600
2018-09-20,84.860001,85.339996,84.540001,84.820000,83.046791,11198200
2018-09-21,85.010002,85.430000,84.519997,85.169998,83.389481,26639400
2018-09-24,85.790001,87.089996,85.720001,86.599998,84.789581,13549500
2018-09-25,87.029999,87.360001,86.370003,86.500000,84.691673,12200700
2018-09-26,86.019997,86.500000,85.690002,85.779999,83.986725,10275500
2018-09-27,86.089996,86.379997,85.589996,85.769997,83.976929,7895400
2018-09-28,85.250000,85.930000,84.989998,85.019997,83.242615,9884900
2018-10-01,85.349998,86.029999,85.260002,85.809998,84.016098,8566900
2018-10-02,85.800003,86.669998,85.620003,86.459999,84.652504,8453100
2018-10-03,86.510002,86.889999,85.980003,86.150002,84.348991,10206700
2018-10-04,85.500000,86.080002,85.250000,85.580002,83.790909,10204600
2018-10-05,85.309998,85.699997,84.930000,85.339996,83.555916,9217400
2018-10-08,84.790001,86.309998,84.650002,86.129997,84.329407,13242400
2018-10-09,86.379997,86.879997,85.739998,86.510002,84.701462,10177900
2018-10-10,86.730003,86.820000,84.500000,84.519997,82.753059,16573400
2018-10-11,83.940002,84.169998,81.169998,81.599998,79.894112,20320100
2018-10-12,82.129997,82.239998,80.269997,81.379997,79.678703,15216300
2018-10-15,81.379997,81.739998,80.820000,80.820000,79.130417,10558800
2018-10-16,80.510002,81.269997,80.010002,81.199997,79.502464,9781800
2018-10-17,80.940002,81.519997,80.339996,81.500000,79.796204,12247700
2018-10-18,81.199997,82.470001,81.199997,81.849998,80.138885,17448600
2018-10-19,81.660004,82.459999,81.510002,81.970001,80.256378,12098700
2018-10-22,82.000000,82.180000,80.639999,81.150002,79.453514,9474100
2018-10-23,80.059998,80.459999,78.720001,79.839996,78.170906,15465100
2018-10-24,80.129997,80.260002,77.550003,77.620003,75.997322,16085700
2018-10-25,78.489998,79.050003,77.739998,78.309998,76.672890,12315500
2018-10-26,77.870003,78.410004,76.959999,77.529999,75.909195,18160100
2018-10-29,78.070000,78.430000,76.220001,77.050003,75.439232,15707000
2018-10-30,77.620003,79.029999,77.419998,78.779999,77.133064,17758200
2018-10-31,79.339996,80.349998,78.900002,79.680000,78.014252,16629100
2018-11-01,79.830002,80.750000,79.300003,80.669998,78.983551,14159300
2018-11-02,81.760002,82.449997,80.230003,81.949997,80.236794,19350400
2018-11-05,82.500000,82.870003,81.440002,81.639999,79.933273,15815000
2018-11-06,81.739998,82.099998,81.349998,81.989998,80.275955,9063200
2018-11-07,82.209999,83.139999,81.660004,83.029999,81.294220,12699800
2018-11-08,83.129997,83.750000,81.540001,81.709999,80.001808,16865500
2018-11-09,80.260002,81.400002,79.690002,80.870003,79.982033,15070100
2018-11-12,81.660004,81.730003,79.730003,79.830002,78.953453,11906600
2018-11-13,79.800003,79.849998,77.639999,78.000000,77.143547,15530200
2018-11-14,78.860001,79.089996,76.750000,77.389999,76.540245,18552100
2018-11-15,76.669998,78.190002,75.910004,78.190002,77.331459,18976000
2018-11-16,78.370003,79.190002,78.099998,78.959999,78.093002,13704900
2018-11-19,78.459999,79.360001,78.430000,79.220001,78.350151,9430800
2018-11-20,78.419998,78.900002,76.370003,76.970001,76.124855,15533700
2018-11-21,77.430000,78.379997,77.260002,77.559998,76.708374,9685300
2018-11-23,76.050003,76.199997,74.699997,75.489998,74.661102,10875400
2018-11-26,76.239998,77.320000,76.120003,76.980003,76.134750,13741100
2018-11-27,76.570000,77.449997,76.400002,77.050003,76.203979,10344500
2018-11-28,77.040001,78.449997,76.839996,78.449997,77.588600,11482100
2018-11-29,78.220001,79.529999,78.190002,79.059998,78.191902,10255200
2018-11-30,78.449997,79.599998,78.320000,79.500000,78.627075,14040100
2018-12-03,80.239998,81.459999,80.139999,81.220001,80.328194,19415100
2018-12-04,81.379997,81.949997,79.349998,79.430000,78.557846,18540700
2018-12-06,78.000000,78.440002,76.919998,78.389999,77.529259,23218100
2018-12-07,79.389999,80.360001,77.330002,77.639999,76.787498,16224700
2018-12-10,77.860001,77.860001,74.800003,76.540001,75.699577,17946200
2018-12-11,77.699997,77.800003,75.680000,76.680000,75.838043,15742400
2018-12-12,78.040001,78.199997,76.019997,76.019997,75.185280,14559800
2018-12-13,76.029999,77.220001,75.949997,76.980003,76.134750,13749700
2018-12-14,76.720001,76.870003,75.089996,75.580002,74.750122,12669300
2018-12-17,75.260002,75.599998,73.480003,74.040001,73.227028,15464100
2018-12-18,73.629997,73.860001,71.620003,72.000000,71.209427,18681200
2018-12-19,72.449997,73.269997,70.300003,70.779999,70.002823,21679600
2018-12-20,70.089996,70.660004,68.050003,68.629997,67.876427,28723700
2018-12-21,68.139999,70.370003,67.669998,68.120003,67.372032,47287300
2018-12-24,66.870003,67.529999,65.440002,65.510002,64.790688,14262800
2018-12-26,66.180000,68.660004,64.650002,68.639999,67.886322,24887700
2018-12-27,67.739998,68.940002,66.080002,68.940002,68.183029,22077000
2018-12-28,69.180000,69.580002,67.820000,68.169998,67.421478,19710600
